register	file	path	english
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/pre/call/t	Same pixels, one extra event
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/pre/call/s	loyalty_enrol fires when an existing customer joins Familyness.
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/pre/call/pts	Enrollments attributed to the creative
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/pre/call/cta	Next: go live
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/pre/spot	live preview
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/pre/call/k	STEP 4 · GO LIVE
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/pre/call/t	Copy the embed code
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/pre/call/s	The same snippet serves both journeys.
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/pre/call/pts	One form, two outcomes
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/pre/call/cta	Paste it on nestle.jp
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/pre/title2	The form is integrated into your website
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/pre/sub	One paste. The script becomes the live form.
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/pre/chips	Script → live form
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/pre/chips	Nestlé keeps the page
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/pre/chips	FreeStand keeps the logic
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/pre/cta	See how she arrives
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/caption	The ad doesn’t know who she is. The form finds out in five questions.
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/ig/cta	Check the Details
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/ig/likes	2,856 likes
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/ig/caption	Nutrition for a brighter tomorrow 💙 Try a FREE sample of Nestlé LACTOGROW!
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/media2/q	lactogrow free sample
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/media2/results/title	LACTOGROW Free Sample ⟦0⟧ Nestlé Japan
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/media2/results/desc	The right pack for your child’s age, free. Just 5 questions.
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/media2/results/cta	Get a free sample ›
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/media2/results/title	LACTOGROW ⟦0⟧ Nestlé
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/media2/results/desc	Growing-up milk with L. reuteri and DHA.
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/media2/results/title	How to choose a growing-up milk
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/media2/results/desc	Drinks for 1–3 year olds: reviews from other parents.
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/types	Instagram / Meta ads
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/types	TikTok in-feed & Spark
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/types	Google & Yahoo! JAPAN search
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/types	ChatGPT recommendations
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/types	Email to Nestlé members
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/types	Pack & vending-machine QR
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/ad/line	Existing customers click the same ad. That click is not wasted — it becomes a member.
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/friend/desc	Nestlé LACTOGROW Japan official account. Member card, growing-up tips and Familyness offers.
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/friend/links	Growing-up milk guide
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/friend/links	Member rewards
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/optinTag	Existing customer · LINE friend
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/persona/area	Meguro-ku, Tokyo
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/persona/cohorts	Existing LACTOGROW buyer
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/persona/cohorts	Familyness member
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/persona/homeLabel	Sakura Terrace 402 · Meguro
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/persona/region	Kanto region
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/enroll/verdict	Already a LACTOGROW family
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/enroll/sub	No sample needed — the budget goes to keeping her instead.
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/enroll/badge	ENROLLED
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/enroll/skip	Free trial pack
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/enroll/give	Nestlé Familyness membership
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/enroll/rows	Which growing-up milk today?
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/enroll/rows	Campaign rule
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/enroll/rows	Existing buyer → skip the sample, enroll in loyalty
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/enroll/rows	Decision
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/enroll/rows	Enrolled instantly · no extra form
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/enroll/program	NESTLÉ FAMILYNESS
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/enroll/tags	Existing buyer
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/enroll/tags	Loyalty enrolled
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/enroll/tags	¥0 sample cost
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/enroll/tags	Retention audience
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/skumap/packs/name	LACTOGROW 3 · 1–3 years
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/skumap/packs/pack	Trial pack · 400 g
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/skumap/packs/name	LACTOGROW Aktif · 4–6 years
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/skus/answer	1 – 3 years
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/skus/why	L. reuteri, DHA, 18 vitamins & minerals.
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/skus/why	AktifGro + DHA for pre-schoolers.
b2b	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/skuRule	child’s age → LACTOGROW 3 (1–3 y) or LACTOGROW Aktif (4–6 y)
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/k	FREE SAMPLE
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/t	Happy tummies,⟦0⟧brighter tomorrows
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/s	Five quick questions and we’ll send the right LACTOGROW pack for your child’s age — free.
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/cta	Get my free sample
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/note	Same landing page for everyone · utm_source=meta captured
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/fact	Source: Instagram ad (utm_source=meta)
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/step	Before you start
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/cta	Agree & start
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/fact	Consent: privacy notice v1.0 · incl. India access
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/step	Step 1 of 5
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/q	Let’s start with you
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/fields	Email
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/fact	Email: mayumi.sato@gmail.com
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/step	Step 2 of 5
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/fact	Child age: 2–3 years
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/step	Step 3 of 5
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/fact	Priority: Tummy comfort
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/step	Step 4 of 5
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/fact	Preferred store: Distacart
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/step	Step 5 of 5
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/note	She already buys the brand — the journey changes here.
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/t	You’re already one of us 💙
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/s	No sample needed — you’re now a ⟦0⟧Nestlé Familyness⟦1⟧ member with ⟦2⟧250 welcome points⟦3⟧.
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/sku/n	Nestlé Familyness · NF-2026-204118
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/sku/p	250 points · Bronze
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/cta	Open my card on LINE
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/note	Enrolled in one tap · no second form
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/fact	Enrolled: Nestlé Familyness
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/fact	Member NF-2026-204118 · 250 pts
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/b	Thank you, Mayumi 💙⟦0⟧You’ve been enrolled in the Nestlé Familyness loyalty program — thank you for being a valued LACTOGROW family.⟦1⟧250 welcome points are already on your card.
consumer	tpl:Nestlé LACTOGROW — existing customer (web form)	CHAT_CONFIG/groups/fact	Welcome message · member card link
b2b	journey	profileFrame/body	Personal details⟦0⟧⟦1⟧Other details⟦2⟧⟦3⟧Relevant cohorts
consumer	journey	profileFrame/body	Address
b2b	journey	profileFrame/body	Self-declared
b2b	journey	profileFrame/body	Collected as the customer chats with the bot…
b2b	journey	profileFrame/body	LINE opt-in
b2b	journey	profileFrame/body	Assigned once the address is verified…
b2b	journey	panelFrame/checks	Postal code ↔ address match
b2b	journey	panelFrame/checks	resolves to
b2b	journey	panelFrame/checks	matches the address the customer typed
b2b	journey	panelFrame/checks	Serviceable area
b2b	journey	panelFrame/checks	Inside the active delivery zone for this campaign
b2b	journey	panelFrame/checks	Geocoding
b2b	journey	panelFrame/checks	Building-level pin placed · confidence 98%
b2b	journey	panelFrame/checks	Duplicate check
b2b	journey	panelFrame/checks	No prior claim on this LINE ID, phone number, email or address
b2b	journey	panelFrame	Address verification
b2b	journey	panelFrame	Automated · 4 checks · postal code
b2b	journey	panelFrame	VERIFIED
b2b	journey	panelFrame	Address as typed
b2b	journey	panelFrame	All checks passed · claim approved
b2b	journey	panelFrame	Confirmation sent to the customer · sample reserved at
b2b	journey	panelFrame	the nearest fulfilment centre
b2b	journey	panelFrame/steps	Order created
b2b	journey	panelFrame/steps	Packed
consumer	journey	panelFrame/steps	Out for delivery
consumer	journey	panelFrame	Delivery tracking
b2b	journey	panelFrame	IN TRANSIT
b2b	journey	panelFrame	Fulfilment centre
b2b	journey	panelFrame	arrives Sep 14
b2b	journey	panelFrame	Delivered 14:32 · left at the door · photo proof saved to the profile
b2b	journey	panelFrame	Recipient
b2b	journey	panelFrame	Deliver to
b2b	journey	panelFrame	Carrier
consumer	journey	panelFrame	Tracking
b2b	journey	panelFrame	Gratification period
b2b	journey	panelFrame	7 days · no brand messages in the window
b2b	journey	panelFrame	WAITING
b2b	journey	panelFrame	Day 0
b2b	journey	panelFrame	Sep 14
b2b	journey	panelFrame	Day 1–6
b2b	journey	panelFrame	Trial window
b2b	journey	panelFrame	brand stays quiet
b2b	journey	panelFrame	Day 7
b2b	journey	panelFrame	Feedback request
b2b	journey	panelFrame	Sep 21 · auto-triggered on LINE
b2b	journey	panelFrame	Why wait?⟦0⟧ The customer gets time to actually use the sample. FreeStand holds all messaging for the gratification period, then triggers the feedback question automatically · one nudge, at the right moment, on the channel the customer already replied on.
b2b	journey	panelFrame	1 nudge
b2b	journey	panelFrame	max, in the whole window
b2b	journey	panelFrame	feedback question fires
b2b	journey	panelFrame	Day 10
b2b	journey	panelFrame	reminder only if no reply
b2b	journey	panelFrame	SKU allocation
b2b	journey	panelFrame	Rule
b2b	journey	panelFrame	answer → sample SKU
b2b	journey	panelFrame	ALLOCATED
b2b	journey	panelFrame	Answer received
b2b	journey	panelFrame	Allocated
b2b	journey	panelFrame	Not selected
b2b	journey	panelFrame	reserved for this claim
b2b	journey	panelFrame	Inventory held at
b2b	journey	panelFrame	the rest of the journey continues with this SKU
b2b	journey	panelFrame/rows	Plain-language notice shown
b2b	journey	panelFrame/rows	What we collect · why · who sees it · ⟦0⟧accessed from India⟦1⟧ (Digital Personal Data Protection Act 2023 + contract safeguards)
b2b	journey	panelFrame/rows	Consent matches the notice
b2b	journey	panelFrame/rows	Box was ⟦0⟧unticked⟦1⟧ until she ticked it. The form's
b2b	journey	panelFrame/rows	fields are all named in the notice, so it can't ask for more.
b2b	journey	panelFrame/rows	MATCHED
b2b	journey	panelFrame/rows	Retention clock started
b2b	journey	panelFrame/rows	SCHEDULED
b2b	journey	panelFrame/rows	RoPA register updated
b2b	journey	panelFrame/rows	entries now include this claimant: what is held, where it lives, who touches it. FreeStand India access is logged per session.
b2b	journey	panelFrame	Consent record
b2b	journey	panelFrame	APPI · stored before any personal data is collected
b2b	journey	panelFrame	CONSENTED
b2b	journey	panelFrame	Notice shown
consumer	journey	panelFrame	Privacy notice
b2b	journey	panelFrame	English
b2b	journey	panelFrame	Consented at
b2b	journey	panelFrame	Sep 12, 2026 · 13:02 JST
b2b	journey	panelFrame	nestle.jp form · ticked by her
b2b	journey	panelFrame	Collected so far
b2b	journey	panelFrame	Nothing yet
b2b	journey	panelFrame	Fields unlock after consent
b2b	journey	panelFrame	Only now does the form ask for her name
b2b	journey	panelFrame	Every field that follows is one the notice already named. Nothing is stored before this record.
b2b	journey	panelFrame	Purchase intent → e-commerce
b2b	journey	panelFrame	Buy-now tap · redirect · attribution
b2b	journey	panelFrame	TRACKED
b2b	journey	panelFrame	Destination
b2b	journey	panelFrame	Attributed to
b2b	journey	panelFrame	Coupon
b2b	journey	panelFrame	Pixels fired
consumer	journey	igFrame	Instagram
consumer	journey	igFrame	Sponsored
consumer	journey	igFrame	Claim free sample
consumer	journey	igFrame	3,241 likes
b2b	journey	DEFAULT_TYPES	Instagram / Meta ads → LINE add-friend
b2b	journey	DEFAULT_TYPES	Google & Yahoo! JAPAN sponsored search
b2b	journey	DEFAULT_TYPES	Email newsletter
b2b	journey	DEFAULT_TYPES	Vending-machine QR code
b2b	journey	DEFAULT_TYPES	Website web form
b2b	journey	adScreen	Acquisition · how the journey starts
b2b	journey	adScreen	this demo
b2b	journey	adScreen	Every entry is UTM-tagged and lands in one place: the brand’s LINE official account.
b2b	journey	afterSide/innerHTML	DELIVERED
consumer	journey	siteNav	NASDAQ: MDLZ $62.36 USD 0.26 (0%)
consumer	journey	siteNav	Mondelēz
consumer	journey	webScreen	All⟦0⟧⟦1⟧Shopping⟦2⟧⟦3⟧Images⟦4⟧⟦5⟧News
consumer	journey	webScreen	Claim free sample ›
consumer	journey	webScreen	Form powered by ⟦0⟧FreeStand⟦1⟧ · embedded on this page
consumer	journey	webScreen	Shown before anything is collected
consumer	journey	webScreen	Read in full ›
consumer	journey	webScreen	Verify
consumer	journey	webScreen	Verifying…
consumer	journey	webScreen	4.7 · 2,318 reviews
consumer	journey	webScreen	tax incl.
consumer	journey	webScreen	Free delivery · arrives tomorrow
consumer	journey	webScreen	Add to cart
consumer	journey	webScreen	Also on
consumer	journey	leftHtml/system	You added
consumer	journey	leftHtml/system	as a friend.
b2b	appi	APPI/date	Sep 1, 2026
b2b	appi	APPI/hash	sha256 7f3a…9c21
consumer	appi	APPI/notice/h	What we collect
consumer	appi	APPI/notice/t	Your name, mobile number and email; your child’s age; your survey answers (what matters most, where you shop, which milk your child drinks now); your postal code and address; your LINE user ID; delivery status; ad-tag (cookie) data. Nothing else.
consumer	appi	APPI/notice/s	Name, phone, email, child’s age, survey answers, address, LINE ID, cookies. Nothing else.
consumer	appi	APPI/notice/h	Why we use it
consumer	appi	APPI/notice/t	① To send your sample and delivery updates ② To pick the right pack for your child’s age ③ To ask for your feedback after 7 days and send a coupon for the store you use (on LINE) ④ To measure the campaign ⑤ For Nestlé advertising: your email and phone number are hashed (encrypted) and sent to Meta, Google and LINE. We use your data for nothing else.
consumer	appi	APPI/notice/s	Shipping and delivery updates · choosing your pack · Day-7 feedback and a coupon on LINE · campaign measurement · Nestlé advertising. Nothing else.
consumer	appi	APPI/notice/h	Who sees it
consumer	appi	APPI/notice/t	Nestlé Japan (campaign team) · FreeStand Japan (runs the campaign) · FreeStand India (system maintenance and customer support) · Yamato Transport (name, address and phone only) · LY Corporation (LINE messages) · AI address-check services (address only, never used for training) · Ad platforms: Meta, TikTok, Google, Yahoo! JAPAN, LINE.
consumer	appi	APPI/notice/s	Nestlé Japan, FreeStand (Japan and India), Yamato Transport (delivery details only), LINE, AI address check, ad platforms.
consumer	appi	APPI/notice/h	Accessed from India
consumer	appi	APPI/notice/t	Your data is stored in Japan (AWS Tokyo region). FreeStand India staff in India access it to maintain the system and answer your questions. India’s privacy law is the Digital Personal Data Protection Act, 2023. Our contract requires the same safeguards as Japan’s privacy law (APPI): limited access, access logs and a yearly audit. The AI address-check services and ad platforms process data in the US, which has no single federal privacy law.
consumer	appi	APPI/notice/s	Stored in Japan (AWS Tokyo). FreeStand India staff access it for maintenance and support. India’s law: DPDP Act 2023. Our contract requires Japan-level safeguards.
consumer	appi	APPI/notice/h	How long we keep it
consumer	appi	APPI/notice/t	Contact details: 12 months after the campaign ends. Address: 90 days after delivery. Then they are deleted automatically. The full schedule is in the table below.
consumer	appi	APPI/notice/s	Contact details 12 months, address 90 days after delivery. Then deleted automatically.
consumer	appi	APPI/notice/h	Your rights
consumer	appi	APPI/notice/t	Ask to see, correct, stop using or delete your data at any time: privacy@freestand.jp. You can withdraw consent on LINE or by email.
consumer	appi	APPI/notice/s	See, correct or delete your data, or withdraw consent: privacy@freestand.jp.
consumer	appi	APPI/consent	I agree to the privacy notice above, including access from India
consumer	appi	APPI/fields	Child’s age
consumer	appi	APPI/fields	What matters most
consumer	appi	APPI/fields	Where she shops
consumer	appi	APPI/fields	Current milk
consumer	appi	APPI/fields	Postal code
b2b	appi	APPI/retention	name · phone · email
b2b	appi	APPI/retention	Contact details
b2b	appi	APPI/retention	12 months after the campaign ends
b2b	appi	APPI/retention	postal code · street · building
b2b	appi	APPI/retention	Postal code & address
b2b	appi	APPI/retention	90 days after delivery
b2b	appi	APPI/retention	doorstep photo
b2b	appi	APPI/retention	Delivery photo proof
b2b	appi	APPI/retention	30 days after delivery
b2b	appi	APPI/retention	age · priority · store · milk
b2b	appi	APPI/retention	Survey answers
b2b	appi	APPI/retention	Anonymised after 24 months
b2b	appi	APPI/retention	LINE UID
b2b	appi	APPI/retention	LINE user ID
b2b	appi	APPI/retention	Until she unfriends or withdraws consent
b2b	appi	APPI/retention	on unfriend
b2b	appi	APPI/retention	hashed email/phone · cookies
b2b	appi	APPI/retention	Ad audiences & cookies
b2b	appi	APPI/retention	13 months
b2b	appi	APPI/ropa	FreeStand DB · AWS Tokyo
b2b	appi	APPI/ropa	Nestlé JP marketing · FreeStand ops JP · FreeStand India support (masked)
b2b	appi	APPI/ropa	Delivery, LINE follow-up
b2b	appi	APPI/ropa	12 mo after campaign
b2b	appi	APPI/ropa	FreeStand DB · AWS Tokyo · Yamato system
b2b	appi	APPI/ropa	FreeStand ops JP · Yamato · FreeStand India (maintenance, masked)
b2b	appi	APPI/ropa	Delivery, address check
b2b	appi	APPI/ropa	Nestlé JP marketing · FreeStand India analytics
b2b	appi	APPI/ropa	Pack choice, tips, coupon store
b2b	appi	APPI/ropa	24 mo → anonymised
b2b	appi	APPI/ropa	LINE user ID & messages
b2b	appi	APPI/ropa	LINE UID · chat history
b2b	appi	APPI/ropa	LINE Official Account · FreeStand DB
b2b	appi	APPI/ropa	FreeStand ops JP · LINE Yahoo
b2b	appi	APPI/ropa	Delivery updates, Day-7 feedback
b2b	appi	APPI/ropa	Until unfriend / withdrawal
b2b	appi	APPI/ropa	Delivery photo
b2b	appi	APPI/ropa	Yamato · FreeStand DB
b2b	appi	APPI/ropa	FreeStand ops JP
b2b	appi	APPI/ropa	Proof of delivery
b2b	appi	APPI/ropa	Ad audiences & pixels
b2b	appi	APPI/ropa	hashed email/phone · cookie events
b2b	appi	APPI/ropa	Meta · TikTok · Google · Yahoo! · LINE (US)
b2b	appi	APPI/ropa	Nestlé's media agency
b2b	appi	APPI/ropa	Ad delivery & measurement
b2b	appi	APPI/ropa	Audience lists 13 mo
b2b	appi	APPI/ropa	notice version · time · IP
b2b	appi	APPI/ropa	FreeStand compliance JP
b2b	appi	APPI/ropa	Proof of consent
b2b	appi	APPI/ropa	Kept while data is held
b2b	appi	SETUP/MENU	Manage Clients
b2b	appi	SETUP/MENU	Manage Campaigns
b2b	appi	SETUP/MENU	Manage Vendors
b2b	appi	SETUP/MENU	Manage SKUs
b2b	appi	SETUP/MENU	Manage Accounts
b2b	appi	SETUP/MENU	Manage Users
b2b	appi	SETUP/MENU	Manage Teams
b2b	appi	SETUP/MENU	Manage Audits
b2b	appi	SETUP/MENU	Manage Reports
b2b	appi	SETUP/MENU	Manage Notifications
b2b	appi	SETUP/MENU	Manage Analytics
b2b	appi	SETUP/MENU	Manage Analytics V2
b2b	appi	SETUP/MENU	Reviews
b2b	appi	SETUP/MENU	Manage Tickets
b2b	appi	SETUP/MENU	Manage Schemas
b2b	appi	SETUP/MENU	Manage PSPs
b2b	appi	SETUP/MENU	Logistics
b2b	appi	SETUP/MENU	Manage API Keys
b2b	appi	SETUP/MENU	Playbooks
b2b	appi	SETUP/NAV	Planner
b2b	appi	SETUP/NAV	CATALOGUE
b2b	appi	SETUP/NAV	SKUs
b2b	appi	SETUP/NAV	Inventory
b2b	appi	SETUP/NAV	Reengage
b2b	appi	SETUP/NAV	My Coupons
b2b	appi	SETUP/NAV	INSIGHTS
b2b	appi	SETUP/NAV	Reports
b2b	appi	SETUP/NAV	Audits
b2b	appi	SETUP/NAV	OPERATIONS
b2b	appi	SETUP/NAV	Promoters
b2b	appi	SETUP/NAV	Retailers
b2b	appi	SETUP/NAV	Customer Portal
b2b	appi	SETUP/NAV	Query resolution
b2b	appi	SETUP/side	Help
consumer	appi	SETUP/formPrev	Get your free sample now!
consumer	appi	SETUP/formPrev	Enter your
consumer	appi	SETUP/formPrev	(privacy notice
consumer	appi	SETUP/formPrev	powered by
b2b	appi	SETUP/builder/pages	Page
b2b	appi	SETUP/builder/pages	+ Add question
b2b	appi	SETUP/builder/prev	Yes
b2b	appi	SETUP/builder	Design interaction
b2b	appi	SETUP/builder	Hi Apurva Sharma, Good afternoon! 🌤
b2b	appi	SETUP/builder	Create Bot Fields⟦0⟧⟦1⟧Create FSChat Variables⟦2⟧⟦3⟧Manage SKUs
b2b	appi	SETUP/builder	Publish⟦0⟧⟦1⟧Share
b2b	appi	SETUP/builder	Preview
b2b	appi	SETUP/builder	+ Add page
b2b	appi	SETUP/builder	Reset
b2b	appi	SETUP/MOD/skus	Assign SKUs⟦0⟧⟦1⟧Conditionally assign SKUs to claimants based on their responses
b2b	appi	SETUP/MOD/skus	If answer to
b2b	appi	SETUP/MOD/skus	then assign SKU(s)
b2b	appi	SETUP/MOD/skus	+ Add logic
b2b	appi	SETUP/MOD/skus	If ⟦0⟧none⟦1⟧ of the conditions are met, ⟦2⟧All SKU(s)⟦3⟧ in the campaign will be assigned⟦4⟧• If ⟦5⟧multiple⟦6⟧ conditions are met, the ⟦7⟧first⟦8⟧ logic will be applied
b2b	appi	SETUP/MOD/skus	Close⟦0⟧⟦1⟧Save
b2b	appi	SETUP/MOD/pixels	Interaction Settings⟦0⟧⟦1⟧Update settings for this interaction. Changes will be reflected immediately.
b2b	appi	SETUP/MOD/pixels	Appearance
b2b	appi	SETUP/MOD/pixels	Validity & Limits
b2b	appi	SETUP/MOD/pixels	Referrers
b2b	appi	SETUP/MOD/pixels	Pixel Tracking
b2b	appi	SETUP/MOD/pixels	Enable Pixel Tracking
b2b	appi	SETUP/MOD/pixels	Marketing Pixels⟦0⟧⟦1⟧Events
b2b	appi	SETUP/MOD/pixels	Marketing Pixel 1
b2b	appi	SETUP/MOD/pixels	Name (for your reference)
b2b	appi	SETUP/MOD/pixels	Found in your
b2b	appi	SETUP/MOD/pixels	Facebook Events Manager
b2b	appi	SETUP/MOD/pixels	Initialization Code
b2b	appi	SETUP/MOD/pixels	Enabled
b2b	appi	SETUP/MOD/pixels	+ Add Marketing Pixel
b2b	appi	SETUP/MOD/pixels	Save⟦0⟧⟦1⟧Close
b2b	appi	SETUP/MOD/live/rows	LINE Official Account
b2b	appi	SETUP/MOD/live/rows	Connected
b2b	appi	SETUP/MOD/live/rows	Messaging API webhook
b2b	appi	SETUP/MOD/live/rows	Verified
b2b	appi	SETUP/MOD/live/rows	Rich menu & greeting message
b2b	appi	SETUP/MOD/live/rows	Free sample campaign · Feeding guide · Official website
b2b	appi	SETUP/MOD/live/rows	Published
b2b	appi	SETUP/MOD/live/rows	Add-friend link with UTM
b2b	appi	SETUP/MOD/live/rows	Ready
